date,silver_spot
2025-12-26,74.964119174
2025-12-27,79.2926216416
2025-12-28,79.2867358896
2025-12-29,78.373438903
2025-12-30,72.64855973
2025-12-31,75.2739242568
2026-01-01,71.5733136295
2026-01-02,72.5479531814
2026-01-03,72.8143067414
2026-01-04,72.8181412942
2026-01-05,75.7057007203
2026-01-06,76.5014105636
2026-01-07,80.2892223329
2026-01-08,78.6969807227
2026-01-09,75.8112478237
2026-01-10,79.9124811293
2026-01-11,79.9083157556
2026-01-12,83.4467423239
2026-01-13,84.2302500258
2026-01-14,88.9857251324
2026-01-15,91.7436789867
2026-01-16,91.7120860838
2026-01-17,90.1355565761
2026-01-18,90.1196387771
2026-01-19,93.6680001056
2026-01-20,93.5518971338
2026-01-21,95.1322990613
2026-01-22,91.7516757411
2026-01-23,97.4755185849
2026-01-24,103.1546944005
2026-01-25,103.1546944005
2026-01-26,107.6104614931
2026-01-27,109.7294707682
2026-01-28,113.5807955228
2026-01-29,117.3901167171
2026-01-30,114.8438989472
2026-01-31,85.3125190807
2026-02-01,85.2144421437
2026-02-02,80.7130396548
2026-02-03,83.5523246726
2026-02-04,86.9392903718
2026-02-05,88.5049222809
2026-02-06,70.9137432246
2026-02-07,78.3358857123
2026-02-08,76.9978050698
2026-02-09,79.8398049443
2026-02-10,81.7728370702
2026-02-11,81.6504888607
2026-02-12,82.3924208135
2026-02-13,76.5565858243
2026-02-14,77.4261431633
2026-02-15,77.4261431633
2026-02-16,76.9040904863
2026-02-17,74.3076880882
2026-02-18,72.8970635073
2026-02-19,76.895964589
2026-02-20,78.5784337827
2026-02-21,84.7465311762
2026-02-22,84.7465311762
2026-02-23,86.6072617643
2026-02-24,87.0090691641
2026-02-25,87.8288963814
2026-02-26,89.8984904902
2026-02-27,88.2282358588
2026-02-28,93.7752381401
2026-03-01,93.7659897384
2026-03-02,94.4417471357
2026-03-03,90.267081066
2026-03-04,83.805807429
2026-03-05,84.9949188338
2026-03-06,82.3528783945
